,Time,Name,Tweet_status,Text,Length,Location
4167,2019-09-08 06:26:44,varun1n1,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Chandigarh, India"
4168,2019-09-08 06:26:44,thishon_abi,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,"Marthandam,Kanyakumari"
4169,2019-09-08 06:26:45,BhanuShivaPras1,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
4170,2019-09-08 06:26:45,NaNa7A2,Retweet,"RT if you are ready to crowdfund another ISRO mission

Lets show the international community the power of INDIA",115,NaN
4171,2019-09-08 06:26:46,God_Writes,Retweet,Theres nothing like failure in science we experiment amp we gain Massive respect for the scientists at ISRO who worked relentlessly over days amp nights The nation is proud of you Jai Hind 🇮🇳 Chandrayan2,215,"Tamilnadu, india"
4172,2019-09-08 06:26:46,kumod84,Retweet,"गिरते हैं शहसवार ही मैदानएजंग में । वो तिफ़्ल क्या गिरेगा जो घुटनों के बल चले 

ISRO we salute your caliber dedication and courage You have made us all very proud httpstcoQeEbpou0aF",194,"purnea , bihar"
4173,2019-09-08 06:26:47,King_prafull75,Retweet,Congratulations to the team at ISRO for their incredible work on the Chandrayaan 2 Moon Mission Your passion amp dedication is an inspiration to every Indian Your work is not in vain It has laid the foundation for many more path breaking amp ambitious Indian space missions 🇮🇳,285,"Patna, Bihar"
4174,2019-09-08 06:26:47,RajeevKusugal,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,Bengaluru
4175,2019-09-08 06:26:47,vishal16309,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"INDIA,KISHTWAR,JAMMU,J&K"
4176,2019-09-08 06:26:48,Sujeetmooknayak,Retweet,"Now bhakts gonna say he is antiantional
ISRO 
Chandrayaan2 httpstcounDMvrJUhC",86,"नई दिल्ली, भारत"
4177,2019-09-08 06:26:49,harshdlegacy,Retweet,Dear Pakistani instead of trolling ISRO and making fun of its 99 success rate look at your own space agency SPARCO 😅 Even Twitter found it worthless and never verified the handle😀 httpstco0NQbR1mX9V,210,"New Delhi, India"
4178,2019-09-08 06:26:49,nupurrk,Retweet,The communication isn’t lost Every single person in India can feel the heartbeat of chandrayaan2 We can hear it whisper to us that  ‘If at first you don’t succeed try try again’ httpstcoYS3y1kQXI2,206,"Mumbai, India"
4179,2019-09-08 06:26:50,preetilalan,Retweet,"A humble farmers son to Isros Rocket Man Incredible journey of K Sivan 

Sivan is the first graduate in his family His brother and two sisters were unable to complete higher education due to their poverty

httpstco7sbs37LaFW

ISRO Chandrayaan2",257,"Lucknow, India"
4180,2019-09-08 06:26:50,Ravurivenkatesh,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Hyderabad, India"
4181,2019-09-08 06:26:50,NaaPradeep,Retweet,"All of us are with you ISRO 
IndiawithISRO ProudOfISRO 🇮🇳",61,Tirunelveli..
4182,2019-09-08 06:26:50,megh_shah6,Retweet,Sometimes we don’t land or arrive at the destination we want to The important thing is we took off and had the Hope and Belief we can Our current situation is never and not our final destination That always comes in time and belief Proud of ISRO,250,"Ahmadabad City, India"
4183,2019-09-08 06:26:50,Ender_Arno,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,HELL
4184,2019-09-08 06:26:50,Pruthvi_Raj_EE,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Mumbai, India"
4185,2019-09-08 06:26:51,ShivaKap,Tweet,I have no worries Science will learn and improve But Im very worried about Pak With IK Bajwa Ghafoor Qureshi Rashid amp Fawad I sincerely worry about Pak people These 6 have reduced Pak to a laughing stock in global arena,233,"Tamilnadu, India"
4186,2019-09-08 06:26:51,ShilpiTiwari5,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
4187,2019-09-08 06:26:51,NigahSobhi,Retweet,Theres nothing like failure in science we experiment amp we gain Massive respect for the scientists at ISRO who worked relentlessly over days amp nights The nation is proud of you Jai Hind 🇮🇳 Chandrayan2,215,City Of Eagles Sargodha
4188,2019-09-08 06:26:52,giycg1,Retweet,"ndtv How shmeful it was ur journalist mob lynching with isro scientist
Although I undrstnd he ws showing values inculcated by NDTV
Today im going 2 disconnect ths shmeless channel cant undrstnd ISRO is a valued organization
You sud behave appropriately
NDTVWithPakistan httpstcoemOb3cuDGA",302,"Bengaluru South, India"
4189,2019-09-08 06:26:52,Dnyanes95230592,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,NaN
4190,2019-09-08 06:26:54,faizy_89,Retweet,"How it unfolded
A  Mission failure reported notice the PMs body language no sympathy Mr PR is upset 
B  Advisors inform PM about criticism on SM of him walking away amp groundswell of support for ISRO 
C  Next morning Mr PR goes back to grab K Sivan httpstcoyctXRsaUqu",286,Bangalore
4191,2019-09-08 06:26:54,rahulasticc,Tweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2",287,NaN
4192,2019-09-08 06:26:54,aazadparinda58,Retweet,My letter to VikramLander With a copy to Prime Minister narendramodi ji isro chief KSivan ji all the scientists of ISRO and all my fellow Indians all over the world Please retweet it so much that actually reaches him Jai Ho Jai Hind🙏🤓🇮🇳🇮🇳 Chandrayaan2 httpstcoybLm7Qw1iq,289,नही बताऊँगा 
4193,2019-09-08 06:26:55,punitrai032,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,New Delhi
4194,2019-09-08 06:26:55,Rupesh15aug,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,Mumbai
4195,2019-09-08 06:26:55,kdevi422,Retweet,All happens for goodIf Chandrayaan2 would have been a success at the most we would have congratulated ISRO and moved onNow what happened is we are standing behind ISRO rock solidIn the time of adversity we should be more United and thats what we have shown to the world,279,NaN
4196,2019-09-08 06:26:56,NeerajDhaked,Retweet,"Moon to NASA  Welcome America

Moon to Roscosmos  Welcome Russia

Moon to CNSA  Welcome China

Moon to JAXA  Welcome Japan

Moon to SpaceIL  Ill wait for you Israel

Moon to ISRO  Ill wait for you India

Moon to SUPARCO  Auqaat Nahi hai tumhari",254,"Jaipur, India"
4197,2019-09-08 06:26:56,latasalian,Retweet,Dear Pakistani instead of trolling ISRO and making fun of its 99 success rate look at your own space agency SPARCO 😅 Even Twitter found it worthless and never verified the handle😀 httpstco0NQbR1mX9V,210,Mumbai
4198,2019-09-08 06:26:56,Senthil_Dhana,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,"New Jersey, USA"
4199,2019-09-08 06:26:58,megh_shah6,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,"Ahmadabad City, India"
4200,2019-09-08 06:26:58,scatteredmaps,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Calcutta, India."
4201,2019-09-08 06:26:58,normaly_abnorml,Retweet,"PATHETIC Low Level of Journalism of ndtv

NDTV Journo Pallava Bagla waa CLUELESS while questioning ISRO Chief K Sivan THEN see his Attitude amp Tone SHOUTING amp Insulting ISRO Scientist who was briefing the Press 😡

Chandrayaan2 ProudIndian ProudOfISRO PallavBagla NDTV httpstcomzzU103eVh",307,ಕಮಂಗಿಪುರ | kamangipur
4202,2019-09-08 06:26:58,250praveen,Retweet,"India sends a vehicle to the Moon
Pakistan sends a goat up a mountain httpstcorzCWf2zKuT",95,India
4203,2019-09-08 06:26:59,JyotsnaTak,Retweet,"Failures are the pillars of success chandrayaan2
We are proud of you ISRO
JaiHind",85,India
4204,2019-09-08 06:26:59,reshu1720,Retweet,"We are proud of Mahatma Gandhi Ji and will never forget his contribution 

At the right time he separated the eunuchs and impotents from India and settled them in Pakistan

ISRO httpstcoEwooMIByjf",206,India
4205,2019-09-08 06:26:59,sairam1396,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
4206,2019-09-08 06:27:00,mukundgrajan,Retweet,"A humble farmers son to Isros Rocket Man Incredible journey of K Sivan 

Sivan is the first graduate in his family His brother and two sisters were unable to complete higher education due to their poverty

httpstco7sbs37LaFW

ISRO Chandrayaan2",257,Singapore
4207,2019-09-08 06:27:01,autoworldmag,Retweet,"Chandrayaan2 ISROs lunar Orbiter to deliver advanced scientific data for 7 years K Vijay Raghavan informs
 httpstco4sMvLnptE0",136,"Bangalore, India"
4208,2019-09-08 06:27:01,vinay_shakya,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,"Kannauj, Chennai,  India"
4209,2019-09-08 06:27:01,salma_preet,Tweet,"This is army general tweeting on science and money and lockdown While you are doing terrible in Baloch taking DHC plots from our money And yes try to learn maths 900 billion nhy 900 million Itna to NASA vi nhy use karty 😂
ISRO",233,Purana Pakistan
4210,2019-09-08 06:27:02,desi_angrej,Retweet,"Very nicely made hats off to ISRO 🙏 😍🔥

Chandrayaan3 IsroPerGarvHai httpstcoELKptYjjyi",95,San Francisco | Indore
4211,2019-09-08 06:27:03,VVenkteasan,Retweet,"All of us are with you ISRO 
IndiawithISRO ProudOfISRO 🇮🇳",61,Salem Tamil Nadu 
4212,2019-09-08 06:27:03,Soumen_16,Retweet,"Insulting ISRO scientists and a halfhearted apology – NDTV journo PallavBagla needs to be banned
IsroPerGarvHai
         httpstcoQkZf9nK0lq",148,NaN
4213,2019-09-08 06:27:03,JoshiShantanuD,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
4214,2019-09-08 06:27:03,AbrarRasoolwan1,Retweet,"A humble farmers son to Isros Rocket Man Incredible journey of K Sivan 

Sivan is the first graduate in his family His brother and two sisters were unable to complete higher education due to their poverty

httpstco7sbs37LaFW

ISRO Chandrayaan2",257,"Banihal, Jammu And Kashmir"
4215,2019-09-08 06:27:03,JBBhaskar,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
4216,2019-09-08 06:27:03,thisisviksblog,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,India
4217,2019-09-08 06:27:05,JyotsnaTak,Retweet,"Chandrayan2

No one can blame someone who doesnt try
If you have failed that means you have tried

We were proud of what you have done
We are proud of what you are doing
We will be proud of what you will do 

ISRO Chandrayan2landing",241,India
4218,2019-09-08 06:27:05,NKB_India,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,India
4219,2019-09-08 06:27:05,reidscience,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
4220,2019-09-08 06:27:05,Kurumbar007,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
4221,2019-09-08 06:27:06,OHyttAZZjV21E37,Retweet,"ऐ चाँद छू लेंगे तुझे भी जल्द ही अभी ज़रा कुछ दिलों को छू लें 
These pictures defines India defines humanity Proud of you narendramodi Sir and Mr K Sivan isro Chandrayaan2Landing ISRO httpstcojuxzKYIQMt",217,NaN
4222,2019-09-08 06:27:07,binny2010,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,New Delhi
4223,2019-09-08 06:27:07,iKailashYadav,Retweet,"FUTURE PROJECTS 

201920 Aditya L1
To Study Suns Corona

202021 Gaganyaan
To Send Astronauts into Space

202021 Chandrayaan3
To Send Indian Robot

202223 Mangalyan2
2nd Orbiter to Mars

202325 Shukrayaan
To send Orbiter to study the Venus 

ISRO  IsroPerGarvHai",276,Haryana(Currently)Alwar
4224,2019-09-08 06:27:07,Vishwajeet132,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
4225,2019-09-08 06:27:07,Looser11339096,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,gods own KERALA
4226,2019-09-08 06:27:08,ravichandramvl,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,"vizag,INDIA"
4227,2019-09-08 06:27:08,dhferns,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Mumbai, India"
4228,2019-09-08 06:27:08,IamTushOfficial,Retweet,Theres nothing like failure in science we experiment amp we gain Massive respect for the scientists at ISRO who worked relentlessly over days amp nights The nation is proud of you Jai Hind 🇮🇳 Chandrayan2,215,"New Delhi, India"
4229,2019-09-08 06:27:08,VijayBanga11,Retweet,"Felt sad about Chandrayan2 
But never thought I would see the day when families across nation would be turned into their TVs watching a spacemission at 2 am in night
Youre already a Leader isro Well Done ISRO isro PMOIndia KTK0002",244,"New Delhi, India"
4230,2019-09-08 06:27:09,Thangad05824444,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
4231,2019-09-08 06:27:10,Prerna02662657,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,India
4232,2019-09-08 06:27:10,malli_mv,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,Chennai
4233,2019-09-08 06:27:12,iPRATIKtweets,Retweet,My letter to VikramLander With a copy to Prime Minister narendramodi ji isro chief KSivan ji all the scientists of ISRO and all my fellow Indians all over the world Please retweet it so much that actually reaches him Jai Ho Jai Hind🙏🤓🇮🇳🇮🇳 Chandrayaan2 httpstcoybLm7Qw1iq,289,India
4234,2019-09-08 06:27:12,Dinesh_sharmain,Retweet,"pallavabagla NASA failed 10 times Russia 7 and China 5 times Indias first attempt Lander was a mere 21 kms from the Moon surface when it lost contact with the base station Success will come for sure We are proud of you Team ISRO  

Chandrayaan2 

httpstconlqJmHljrB httpstcoE2EpZzIrMs",306,"India, Himachal pardesh."
4235,2019-09-08 06:27:12,rahullkp,Retweet,Sometimes we don’t land or arrive at the destination we want to The important thing is we took off and had the Hope and Belief we can Our current situation is never and not our final destination That always comes in time and belief Proud of ISRO,250,"Gurgaon, India"
4236,2019-09-08 06:27:13,ArjunNi05784582,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Mumbai, India"
4237,2019-09-08 06:27:13,PrashantSaurab8,Tweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,"Lucknow, India"
4238,2019-09-08 06:27:14,atulaadhya,Retweet,We are proud of our isro scientists who brought the moon dream so close Ups amp downs are part of life Salute to your commitment dedication amp hardwork Indeed a proud moment for everyone Kudos to our PM Shri narendramodi ji who was personally present to support ISRO team httpstcoqQuw5AOhCM,311,NaN
4239,2019-09-08 06:27:14,moovipedia,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,"Cochin, India"
4240,2019-09-08 06:27:14,imUSkohli,Retweet,My letter to VikramLander With a copy to Prime Minister narendramodi ji isro chief KSivan ji all the scientists of ISRO and all my fellow Indians all over the world Please retweet it so much that actually reaches him Jai Ho Jai Hind🙏🤓🇮🇳🇮🇳 Chandrayaan2 httpstcoybLm7Qw1iq,289,"Lucknow, India"
4241,2019-09-08 06:27:14,vikasbhatt,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,India
4242,2019-09-08 06:27:15,ankitpandya86,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
4243,2019-09-08 06:27:15,E_cell2019,Retweet,"This is Mission Control Centre VikramLander descent was as planned and normal performance was observed up to an altitude of 21 km Subsequently communication from Lander to the ground stations was lost Data is being analyzed
ISRO",236,"Pune ,Maharashtra,411041"
4244,2019-09-08 06:27:15,LijuMat21801891,Retweet,United Arab Emirates Space UAE Agency We assure our full support to ISRO following the loss of contact with their spacecraft Chandrayaan2 which had to land on the moon India proved to be a strategic player in the space sector amp a partner in its development amp achievements httpstcolPqUe1IPwb,311,"Cochin, India"
4245,2019-09-08 06:27:15,rinku_pal2021,Retweet,"गिरते हैं शहसवार ही मैदानएजंग में । वो तिफ़्ल क्या गिरेगा जो घुटनों के बल चले 

ISRO we salute your caliber dedication and courage You have made us all very proud httpstcoQeEbpou0aF",194,"New Delhi, India"
4246,2019-09-08 06:27:15,Narendratambe,Retweet,"NDTV journalist Pallav Bagla misbehaved spoke in a highly abusive and derogatory tone with an ISRO scientist 
No wonder NDTV is a blot on Journalism 
httpstcoxv8EtKqt69",176,Indore
4247,2019-09-08 06:27:16,parindhaa,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NANDIKOTKUR.
4248,2019-09-08 06:27:17,MANISHNIFT,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,Kolkata/Delhi
4249,2019-09-08 06:27:17,IamTushOfficial,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,"New Delhi, India"
4250,2019-09-08 06:27:18,reidscience,Retweet,"This is Mission Control Centre VikramLander descent was as planned and normal performance was observed up to an altitude of 21 km Subsequently communication from Lander to the ground stations was lost Data is being analyzed
ISRO",236,NaN
4251,2019-09-08 06:27:18,anishhindustani,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
4252,2019-09-08 06:27:19,rohan_extc,Retweet,"Fuck of u fucking idiot pallavabagla 
Just learn a way to take interview of isro great scientists u idiot
NDTVWithPakistan NDTVKMKB NDTV ndtv  NDTVNewsBeeps httpstcoyUxp8576fW",189,mumbai
4253,2019-09-08 06:27:20,Nishant80715695,Retweet,Dear Pakistani instead of trolling ISRO and making fun of its 99 success rate look at your own space agency SPARCO 😅 Even Twitter found it worthless and never verified the handle😀 httpstco0NQbR1mX9V,210,NaN
4254,2019-09-08 06:27:21,The_SavanKatkar,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
4255,2019-09-08 06:27:21,imRohitBhojane,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,"Maharashtra, India"
4256,2019-09-08 06:27:21,eku43612752,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Kumta, India"
4257,2019-09-08 06:27:21,shubhammodgil,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Himachal Pradesh, India"
4258,2019-09-08 06:27:22,AniketK90868975,Tweet,"ISRO Chandrayaan3 IndiaOnTheMoon PKMKB 
Thats true
Chandrayaan2  will revolve around the moon for next 1 years as Pakistans minister will also revolve around the Earth to beg for money and spare parts for f16s
farak hai",246,Books
4259,2019-09-08 06:27:22,RebelStarFreak,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,"Hyderabad, India"
4260,2019-09-08 06:27:22,Avi07Singh,Retweet,I think narendramodi hug of a heart broken isro chairman was a group hug of a billion plus people A very fine gesture And just what was needed To criticise and politicise even this as some are doing is to deny any transcendental moments for the country to unite as one ISRO,279,"Bengaluru, Karnataka"
4261,2019-09-08 06:27:23,Hkurdia96,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Jaipur, India"
4262,2019-09-08 06:27:23,BhuraBhaiya,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
4263,2019-09-08 06:27:24,anandkm,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Dubai, UAE"
4264,2019-09-08 06:27:25,KarthikNandaku3,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
4265,2019-09-08 06:27:25,Ashu_Nandi,Tweet,"RizwanU66140005 IbneSena peaceforchange isro httpstcoGQdjne5Rso
Some sane ppl",87,"Bengaluru, India"
4266,2019-09-08 06:27:25,Kathuria09,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,India
4267,2019-09-08 06:27:25,shan_k13,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
4268,2019-09-08 06:27:25,sh_sakthi,Retweet,"Failure is the first step to success 
Our moon mission didnt pan out and thats alright We tried our best What a commendable effort by everyone at ISRO you make us so so proud 🇮🇳Chandrayaan2",198,Tamilnadu
4269,2019-09-08 06:27:26,The_SavanKatkar,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,NaN
4270,2019-09-08 06:27:26,whoastha,Tweet,Miles to go👏👏,13,"Pune, India"
4271,2019-09-08 06:27:26,saadharan_kanya,Retweet,"This is Mission Control Centre VikramLander descent was as planned and normal performance was observed up to an altitude of 21 km Subsequently communication from Lander to the ground stations was lost Data is being analyzed
ISRO",236,NaN
4272,2019-09-08 06:27:27,swaroopvaidya78,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,🚩॥वंदे मातरम॥ 🚩Mumbai 🇮🇳
4273,2019-09-08 06:27:27,Withpawanism,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Hyderabad, India"
4274,2019-09-08 06:27:27,Kanakapudiprem1,Retweet,"You made us proud isroWe were just one small step away from the moonAnd we shall rise againMuch Respect 🙏🏻🇮🇳
ISRO
Chandrayaan2 httpstcoDn9y2lGbnP",160,NaN
4275,2019-09-08 06:27:27,Vijaysunkara52,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,NaN
